seed,task_id,base_normal_z
2026092006,6,1.5563719263955917
2026092006,7,0.29297317636199477
2026092006,8,0.86468889062341614
2026092006,9,1.9034507470066004
2026092006,10,-0.81489842247126099
2026092006,11,0.45288221655158822
2026092006,12,0.40676927988071415
2026092006,13,-0.52658027152700337
2026092006,14,-2.7280384457542279
2026092006,15,-0.20949878766354785
2026092006,16,-0.16146481000899127
2026092006,17,-0.35958027761521433
2026092006,18,0.22809311858965292
2026092006,19,-0.017347110491048461
2026092006,20,-1.4004199978492642
2026092007,1,-2.064595055711107
2026092007,2,-0.39464797493357268
2026092007,3,1.4644157232905153
2026092007,4,-0.57351622878314612
2026092007,5,0.7304285910821483
2026092007,6,0.88200989530606555
2026092007,7,-0.3152583689219246
2026092007,8,0.42641523969113831
2026092007,9,0.061063558349613446
2026092007,10,-1.3385036880798171
2026092007,11,-0.076640416516822366
2026092007,12,-1.6996723995518035
2026092007,13,0.75462377458079533
2026092007,14,0.7906100308192493
2026092007,15,-1.9336520465034579
2026092007,16,-0.27496486598713471
2026092007,17,-0.13508088355385414
2026092007,18,0.40476064350615942
2026092007,19,-0.52475345505081217
2026092007,20,-0.48322845700471523
2026092008,1,-1.2624117274638453
2026092008,2,1.1598583885891951
2026092008,3,-0.60994766062346739
2026092008,4,0.68864605927890654
2026092008,5,1.08037770291213
2026092008,6,-1.4610095088701069
2026092008,7,-0.6879138695559448
2026092008,8,0.57543116392230576
2026092008,9,-0.86138347062848397
2026092008,10,-1.5335096084050546
2026092008,11,-0.82727726404532553
2026092008,12,0.60782134794514531
2026092008,13,0.52535759336097188
2026092008,14,-0.70595353019032692
2026092008,15,0.013000609796390825
2026092008,16,-0.73404997691587992
2026092008,17,-0.86841747081835374
2026092008,18,1.0137157988503063
2026092008,19,-0.15490553234688356
2026092008,20,-0.43757292266272219
2026092009,1,-0.97178744164465081
2026092009,2,0.97160222603641966
2026092009,3,-1.2659274367739113
2026092009,4,-0.064944948426695626
2026092009,5,-0.87734780688567371
2026092009,6,1.3865050726749029
2026092009,7,-0.18279202122120575
2026092009,8,-0.75262154960078953
2026092009,9,-0.83675851934313861
2026092009,10,0.87066964695812266
2026092009,11,-0.93695100069133608
2026092009,12,0.34032644336669915
2026092009,13,0.85027965182579979
2026092009,14,-0.28500114042207703
2026092009,15,-0.38708718954260335
2026092009,16,0.75111089035675405
2026092009,17,-0.15776067576295072
2026092009,18,-0.44928697560950748
2026092009,19,0.23533217680609231
2026092009,20,-0.64957410694476936
2026092010,1,-0.17864832637598441
2026092010,2,0.48312239999658302
2026092010,3,0.37474060953569832
2026092010,4,2.0761493606801609
2026092010,5,-1.0895301344526738
2026092010,6,0.10901840902503654
2026092010,7,1.4724221527585142
2026092010,8,-1.4698734955240489
2026092010,9,-0.7551023959418377
2026092010,10,-0.40911112498248664
2026092010,11,0.25631496540892962
2026092010,12,0.65244620977976653
2026092010,13,0.54723190762643981
2026092010,14,1.0632905880126704
2026092010,15,0.31397273856748809
2026092010,16,-0.40690099737185231
2026092010,17,-0.82132526384791615
2026092010,18,-0.91843485174935791
2026092010,19,0.11248197632321125
2026092010,20,0.44763403465342694
2026092011,1,0.47860263722627722
2026092011,2,0.18189461798314502
2026092011,3,-1.2805260863377617
2026092011,4,0.65756887629109706
2026092011,5,-0.60648653036357736
2026092011,6,1.0770887567614045
2026092011,7,0.090221705779808578
2026092011,8,1.5155001635844152
2026092011,9,-0.18922351754504102
2026092011,10,-1.2886026512752664
2026092011,11,0.1284160504574845
2026092011,12,0.14391530142484099
2026092011,13,-0.6699938845261707
2026092011,14,0.32576611946907624
2026092011,15,0.096562918448037702
2026092011,16,1.2643623424184327
2026092011,17,-0.30498633537454461
2026092011,18,0.61478002268157561
2026092011,19,-0.90264746897710746
2026092011,20,0.97896167271775969
2026092012,1,-0.62391266425372904
2026092012,2,0.098673897324798032
2026092012,3,-1.1907728906109023
2026092012,4,-2.7627141773934185
2026092012,5,-0.33118027186278537
2026092012,6,-0.8419058993012416
2026092012,7,1.2435347508105661
2026092012,8,1.309634825609812
2026092012,9,0.16864218484501886
2026092012,10,-0.5128748816192944
2026092012,11,0.74257287144543449
2026092012,12,0.18003464573485897
2026092012,13,-1.4990675473155395
2026092012,14,-1.2561638506096346
2026092012,15,1.1927017566394595
2026092012,16,1.6753782521627343
2026092012,17,1.646575179866973
2026092012,18,0.33394885197776103
2026092012,19,0.50211729085121304
2026092012,20,-0.59165071616096365
2026092013,1,-0.52705413516360433
2026092013,2,0.60362939565984686
2026092013,3,0.69199407008968428
2026092013,4,0.5376672964295518
2026092013,5,0.8010574236148984
2026092013,6,0.27956513615995221
2026092013,7,1.3102818719893241
2026092013,8,1.9984828589802475
2026092013,9,-1.1488404037898805
2026092013,10,1.1087725704439773
2026092013,11,0.24401170419018939
2026092013,12,0.43669807376028769
2026092013,13,-0.21167556758108813
2026092013,14,-0.62839740324114179
2026092013,15,0.25608417191156568
2026092013,16,-0.72901819907331189
2026092013,17,0.77406729338671354
2026092013,18,1.0428641043394573
2026092013,19,0.35027157573571643
2026092013,20,1.7477246130042596
2026092014,1,0.23252015202675208
2026092014,2,0.49411450220623016
2026092014,3,0.40904906141537201
2026092014,4,-2.1701843165532213
2026092014,5,-0.61913927969424498
2026092014,6,-0.26360291564947735
2026092014,7,0.99022441376558556
2026092014,8,-0.05148259730758941
2026092014,9,-1.7529979325618057
2026092014,10,-0.9302448357339127
2026092014,11,1.8470179448099451
2026092014,12,0.63696745180578584
2026092014,13,1.3209871822622226
2026092014,14,0.95741955435050874
2026092014,15,1.2496225317426355
2026092014,16,-0.25578091148388737
2026092014,17,-0.76339048710535107
2026092014,18,-3.4104945334232077
2026092014,19,-0.35146179325001992
2026092014,20,-0.36278863950320173
2026092015,1,1.1051576831836132
2026092015,2,1.6660958727147679
2026092015,3,0.75148766542887202
2026092015,4,-0.5760369701470488
2026092015,5,0.75848857534711567
2026092015,6,-1.5272156182971379
2026092015,7,0.0081360555844811281
2026092015,8,2.0079174685694237
2026092015,9,0.38044608565696875
2026092015,10,-0.27597906036576242
2026092015,11,0.50432574584468459
2026092015,12,0.50322868404803456
2026092015,13,-2.4665077676487299
2026092015,14,0.46043970888717317
2026092015,15,-1.5753614379109806
2026092015,16,-0.91263159915447589
2026092015,17,2.0111918309068586
2026092015,18,0.23398924537000348
2026092015,19,0.52288784914281439
2026092015,20,2.3581988564541696
2026092016,1,-0.25072250249337452
2026092016,2,1.0345853611061111
2026092016,3,0.82225914477550566
2026092016,4,0.36452583458821586
2026092016,5,1.4052549750418832
2026092016,6,-0.31373938020039344
2026092016,7,0.059490712907965156
2026092016,8,1.1125635111364944
2026092016,9,-1.4139446886590079
2026092016,10,-1.8091075917885888
2026092016,11,-1.0900556356560995
2026092016,12,1.2367038090304747
2026092016,13,-0.96940129946968479
2026092016,14,-1.1326965405523564
2026092016,15,0.745817224920584
2026092016,16,0.76818071740729243
2026092016,17,-0.061185541654891734
2026092016,18,-0.6052685386012252
2026092016,19,1.8844070217318001
2026092016,20,-0.34590785858571543
2026092017,1,1.777668199585396
2026092017,2,-0.040781056981766935
2026092017,3,0.91757391992385484
2026092017,4,-0.45100370468064349
2026092017,5,-1.3275973246927508
2026092017,6,-0.62781334616740125
2026092017,7,0.49837858440908211
2026092017,8,-0.75705426308054469
2026092017,9,-0.31032319995417113
2026092017,10,-0.68892418701938418
2026092017,11,0.046317539810930043
2026092017,12,-0.66812357651757326
2026092017,13,0.7220848002404523
2026092017,14,0.74796140062285188
2026092017,15,0.091566199575681462
2026092017,16,-0.19304359537858001
2026092017,17,0.19163908964481988
2026092017,18,1.0325416562398215
2026092017,19,0.38173581534216861
2026092017,20,0.48934989738649498
2026092018,1,-0.10233649568250723
2026092018,2,-1.8751031621109882
2026092018,3,-1.0148498862475317
2026092018,4,0.74590604322817411
2026092018,5,0.35376437152384288
2026092018,6,-0.82109297299444362
2026092018,7,1.7518122461878738
2026092018,8,-0.26181420023317697
2026092018,9,0.4087972934040523
2026092018,10,0.19815837824466356
2026092018,11,-0.13422619688125698
2026092018,12,1.0722577007993519
2026092018,13,0.38559403135228842
2026092018,14,0.6792242021825543
2026092018,15,1.8571892293100005
2026092018,16,-0.80152016290820571
2026092018,17,0.11534248910708536
2026092018,18,-0.097066356811452328
2026092018,19,0.13040041601481803
2026092018,20,-0.97523957859071608
2026092019,1,0.52001097148719277
2026092019,2,-0.10000566809324532
2026092019,3,0.93787879190919932
2026092019,4,-0.69664624820097432
2026092019,5,0.047899227006528079
2026092019,6,-1.0040578604237642
2026092019,7,-0.75560589165014913
2026092019,8,0.24561320412487414
2026092019,9,0.73461494629524482
2026092019,10,-1.0090622457395022
2026092019,11,0.13011623494014377
2026092019,12,-2.4133294903441547
2026092019,13,-1.2942222755146324
2026092019,14,-1.01424705246943
2026092019,15,0.14405782483367036
2026092019,16,-0.067156115317619239
2026092019,17,-0.016776767177274651
2026092019,18,0.1690160631786771
2026092019,19,-0.8206161646078789
2026092019,20,1.8073938449006013
2026092020,1,-0.46839077311510491
2026092020,2,0.99556482902534016
2026092020,3,0.6550086558114393
2026092020,4,-0.24581396700434344
2026092020,5,0.28124446771102968
2026092020,6,-1.0805486621638183
2026092020,7,0.50802131770074566
2026092020,8,-1.2488328175335655
2026092020,9,1.5378271190099151
2026092020,10,-1.5136455206409061
2026092020,11,0.30625446074127827
2026092020,12,-0.78492794960643208
2026092020,13,-0.82679115655681801
2026092020,14,1.0514897213567163
2026092020,15,0.011510252401737394
2026092020,16,1.0084172429087139
2026092020,17,-0.09702033035587658
2026092020,18,-0.15989440499987323
2026092020,19,-1.4901214025740135
2026092020,20,0.55246682297635741
2026092021,1,0.14394271895223157
2026092021,2,-0.28955873022641515
2026092021,3,-0.59944351180023459
2026092021,4,-0.98024636836280987
2026092021,5,0.62965872662576949
2026092021,6,1.8451397762229005
2026092021,7,-0.2708833592833676
2026092021,8,-1.6060960540954445
2026092021,9,-0.034267935016005543
2026092021,10,-0.93612141821003247
2026092021,11,0.86566882289511515
2026092021,12,0.73271711263227002
2026092021,13,-1.1825732929780841
2026092021,14,-0.65040950848835266
2026092021,15,1.0706694838056579
2026092021,16,0.96838290328924681
2026092021,17,-1.1997222008381967
2026092021,18,0.10032826390030969
2026092021,19,0.82030047094678726
2026092021,20,0.48480358688774183
2026092022,1,0.16950014269404237
2026092022,2,-0.511384372552392
2026092022,3,-1.6632906917678936
2026092022,4,2.1116278343728392
2026092022,5,0.85032022176293154
2026092022,6,-0.61629359574773401
2026092022,7,1.3411127496693094
2026092022,8,-1.6565557137276508
2026092022,9,-0.44005777423460585
2026092022,10,0.1835995670837112
2026092022,11,0.0065346278848385751
2026092022,12,-1.8221228709569255
2026092022,13,0.49454969044207431
2026092022,14,0.14951863630559359
2026092022,15,-0.33197482881820667
2026092022,16,0.44512665543308505
2026092022,17,-1.6575293161582063
2026092022,18,0.93025649735125548
2026092022,19,0.045351925492199498
2026092022,20,0.23971048223600236
2026092023,1,-0.89602766826304991
2026092023,2,0.79639339641589568
2026092023,3,0.28366173081792456
2026092023,4,0.39815450783775147
2026092023,5,-0.031137060182082506
2026092023,6,1.5394128962851628
2026092023,7,1.2911564663177404
2026092023,8,-2.2705788120382269
2026092023,9,-1.7097868233109876
2026092023,10,1.4101214420453185
2026092023,11,0.098740635874058125
2026092023,12,0.036992139971908575
2026092023,13,0.78952641846028615
2026092023,14,0.36644065591177477
2026092023,15,0.71648299677020733
2026092023,16,-1.2404413702226167
2026092023,17,-0.016805546783439599
2026092023,18,-1.3052317517550935
2026092023,19,1.2250440838173817
2026092023,20,0.55645322345666837
2026092024,1,-0.75322101542015907
2026092024,2,0.77416042460249901
2026092024,3,-2.043080258128354
2026092024,4,0.21296263326032555
2026092024,5,0.2732093637605208
2026092024,6,-0.37036764684168516
2026092024,7,-0.18712751298976116
2026092024,8,0.54320057297282132
2026092024,9,0.078450088480279331
2026092024,10,0.75488833422727464
2026092024,11,1.1162365681630477
2026092024,12,2.5268784353865579
2026092024,13,0.96515257267780252
2026092024,14,0.64844630256281621
2026092024,15,0.71241693644078952
2026092024,16,0.53611584689411396
2026092024,17,-0.1578750286717667
2026092024,18,-0.65784481951560814
2026092024,19,0.21960082300032299
2026092024,20,-1.2594595008718517
2026092025,1,0.51810183278763211
2026092025,2,0.45526674646285242
2026092025,3,-0.72640321920443518
2026092025,4,-0.31409121451594418
2026092025,5,-0.72391979559586672
2026092025,6,0.13268321881420106
2026092025,7,1.8396576016749411
2026092025,8,-0.34795010561252054
2026092025,9,0.493130203393294
2026092025,10,0.069196468089561133
2026092025,11,0.17442164844558569
2026092025,12,1.1099569999333778
2026092025,13,0.18338576704183338
2026092025,14,0.55731660016172924
2026092025,15,1.3266958598903491
2026092025,16,-1.5721309020761758
2026092025,17,-0.86984023194606042
2026092025,18,0.24026133527427368
2026092025,19,-0.5994391674670021
2026092025,20,-0.45233652910402811
2026092026,1,0.10430854081501642
2026092026,2,0.48955917741726024
2026092026,3,-1.173014567844002
2026092026,4,0.43832922257346002
2026092026,5,-0.056759929714604758
2026092026,6,-1.5730674380511462
2026092026,7,3.3512901841412321
2026092026,8,-0.37418218688576688
2026092026,9,0.065761823188636423
2026092026,10,-0.022854254753139163
2026092026,11,-0.62350527836369207
2026092026,12,0.23786729200167642
2026092026,13,-0.33192796469776614
2026092026,14,-0.1740303727040011
2026092026,15,-0.070571806381338364
2026092026,16,0.77239786225731732
2026092026,17,-0.33834131894021058
2026092026,18,0.0088364774890455806
2026092026,19,0.25674704607636639
2026092026,20,0.095559672611148089
2026092027,1,2.2079858693322367
2026092027,2,0.115446804762417
2026092027,3,0.99185553440471208
2026092027,4,0.236662393978192
2026092027,5,0.44318571888655406
2026092027,6,-1.2004100368468589
2026092027,7,-0.53707131213402082
2026092027,8,-1.2428294041122137
2026092027,9,0.50058178309142976
2026092027,10,-0.035125853167180456
2026092027,11,-0.020320561320570366
2026092027,12,1.3487725875378556
2026092027,13,-1.7976069320811869
2026092027,14,1.2914989378489752
2026092027,15,0.80526680400337747
2026092027,16,1.3930027260557121
2026092027,17,1.0452042971385944
2026092027,18,0.16256709991273025
2026092027,19,-2.6548687089992455
2026092027,20,0.28841314411343433
2026092028,1,-1.878682253120098
2026092028,2,0.1628482826264066
2026092028,3,-0.24584960549466142
2026092028,4,0.077924723261070958
2026092028,5,-0.45109865328423271
2026092028,6,-0.21802548088664989
2026092028,7,0.32787896402742633
2026092028,8,-0.93520587625096174
2026092028,9,-0.2841329286969605
2026092028,10,0.2445502423149632
2026092028,11,1.3694695296378137
2026092028,12,0.17122676303930473
2026092028,13,0.689683131493674
2026092028,14,0.92309230544342946
2026092028,15,-1.3029951708462391
2026092028,16,-1.0583277390181955
2026092028,17,0.052759112231097909
2026092028,18,1.0374426060465272
2026092028,19,1.6652649187943438
2026092028,20,0.99935058084276629
2026092029,1,0.21009048003887595
2026092029,2,-0.046007821239341259
2026092029,3,0.048048932034680414
2026092029,4,-0.3833855653907009
2026092029,5,-0.056744191352683764
2026092029,6,-0.24956337087631911
2026092029,7,-0.53081215521988456
2026092029,8,-1.1429876866789026
2026092029,9,-1.5543902594725587
2026092029,10,0.0057985740966983133
2026092029,11,-0.55448946771078111
2026092029,12,-2.8362412713444201
2026092029,13,-0.76478421108140782
2026092029,14,0.17708967570398942
2026092029,15,0.88096499097668746
2026092029,16,-0.82176916833685698
2026092029,17,-0.24055063718420469
2026092029,18,-0.11703668517833103
2026092029,19,2.1803743195620258
2026092029,20,-1.2588693946390277
2026092030,1,-1.5577140261637912
2026092030,2,-0.058109669341241649
2026092030,3,-0.2519673344017942
2026092030,4,1.0568138348560128
2026092030,5,0.54508842356084775
2026092030,6,0.18650122084807716
2026092030,7,-0.28847835516913789
2026092030,8,1.6289965775344675
2026092030,9,0.19509874442291961
2026092030,10,0.55608638302852387
2026092030,11,-0.84037600172334215
2026092030,12,-0.15077810218611434
2026092030,13,-0.1783089908311227
2026092030,14,0.61532659682506197
2026092030,15,-1.6270895696116656
2026092030,16,0.14877318994200672
2026092030,17,0.33089885391202312
2026092030,18,-0.20141150251014442
2026092030,19,-0.46923072696551105
2026092030,20,-0.2344423823703787
2026092031,1,-1.8898001988960498
2026092031,2,0.46875475400890027
2026092031,3,-1.2188391714155378
2026092031,4,-0.5215631734520072
2026092031,5,1.5986317477834375
2026092031,6,-0.41175403276001843
2026092031,7,1.6674064263801023
2026092031,8,0.4946339227146585
2026092031,9,-0.56764319712768418
2026092031,10,0.44436036227909775
2026092031,11,-1.9799211943624724
2026092031,12,-1.292082298858092
2026092031,13,1.3282415258245037
2026092031,14,0.89196280555707308
2026092031,15,0.36727352396456364
2026092031,16,0.1647493235930842
2026092031,17,0.87524098108389758
2026092031,18,0.38978167111318029
2026092031,19,-1.1719408898063681
2026092031,20,-0.36440859148162735
2026092032,1,0.15344792665240314
2026092032,2,-0.63127798592363449
2026092032,3,-0.33510447245817465
2026092032,4,-0.10730651047618234
2026092032,5,-1.2385148308074119
2026092032,6,1.6971445402188574
2026092032,7,-0.43534002350647755
2026092032,8,-0.93149826904667943
2026092032,9,-2.6836394137093338
2026092032,10,-1.1305014453918432
2026092032,11,0.53730633024307162
2026092032,12,0.073986999704136858
2026092032,13,0.326227011378597
2026092032,14,1.5140403930642818
2026092032,15,-2.1465053252452346
2026092032,16,1.085957117558821
2026092032,17,-0.6141086096323759
2026092032,18,0.70775551907980794
2026092032,19,0.82923337273388997
2026092032,20,-0.64174716522004094
2026092033,1,-0.34309632397361139
2026092033,2,1.8565890791287991
2026092033,3,0.019079865634116015
2026092033,4,-0.52097906807815042
2026092033,5,0.70440179558535909
2026092033,6,1.7927763545404292
2026092033,7,0.97563795578304646
2026092033,8,-0.23135155595585014
2026092033,9,-0.62662971385929767
2026092033,10,-0.15542262459546544
2026092033,11,-1.444020329731325
2026092033,12,-1.7268293292904942
2026092033,13,-1.1613392106844809
2026092033,14,-0.45134354530920218
2026092033,15,0.87075795479427354
2026092033,16,0.5584491331849859
2026092033,17,0.90410587599352987
2026092033,18,-0.29848747324228886
2026092033,19,0.33185124089432927
2026092033,20,0.33718999377719755
2026092034,1,-0.22279811778648062
2026092034,2,1.4585105521494408
2026092034,3,-0.55048701594627614
2026092034,4,-1.4222874183320777
2026092034,5,-2.0317744246595146
2026092034,6,-0.19620852457702262
2026092034,7,1.8811803460944354
2026092034,8,0.18270552073641336
2026092034,9,0.42551117868451155
2026092034,10,0.19237197339618911
2026092034,11,0.14175842806084077
2026092034,12,-0.69840258418735646
2026092034,13,-0.38275429311294873
2026092034,14,1.6195616452110726
2026092034,15,0.6913150958865969
2026092034,16,-0.07076627564654607
2026092034,17,-1.475477892658773
2026092034,18,-0.41164821088449732
2026092034,19,0.05503242527642483
2026092034,20,-0.30048257255579935
2026092035,1,0.59642497583225129
2026092035,2,-2.0389052032575719
2026092035,3,2.4792257287063717
2026092035,4,-0.63884849582916081
2026092035,5,-0.20015110807916839
2026092035,6,-1.0048000887211288
2026092035,7,1.3513867122681014
2026092035,8,-1.0031861695735689
2026092035,9,1.0264311116103173
2026092035,10,1.2171972829380866
2026092035,11,-2.3345253128470627
2026092035,12,0.64162329369319437
2026092035,13,-0.93310920126399743
2026092035,14,-1.3680296136842787
2026092035,15,2.0286513631676155
2026092035,16,0.11907430163194752
2026092035,17,-1.5092866207586115
2026092035,18,-1.3619115324345645
2026092035,19,-0.9771500691913465
2026092035,20,0.92044333610479112
2026092036,1,0.23946395474187943
2026092036,2,1.0818383271667324
2026092036,3,-0.09083304973009565
2026092036,4,0.12795423904662281
2026092036,5,-0.54355277389692369
2026092036,6,-0.14114050248368293
2026092036,7,0.8223658317514464
2026092036,8,0.83126304699393727
2026092036,9,1.7150991686256665
2026092036,10,1.1140388753946826
2026092036,11,0.73845519258832049
2026092036,12,1.7887479511759519
2026092036,13,-0.82777223440923353
2026092036,14,0.15601838675280968
2026092036,15,0.94880600970211859
2026092036,16,-0.62686507522781398
2026092036,17,-1.2514341823108075
2026092036,18,-0.65650607383300641
2026092036,19,-0.07635619896490585
2026092036,20,-1.6944125549669773
2026092037,1,0.88519264615644755
2026092037,2,0.51882760228223557
2026092037,3,0.77223769882775084
2026092037,4,-0.83471027080036009
2026092037,5,-0.95973517135899766
2026092037,6,1.4478850419481852
2026092037,7,0.48373697292033541
2026092037,8,1.6265034871294639
2026092037,9,-0.65092048491891863
2026092037,10,-1.3292603074751022
2026092037,11,0.56114189348644916
2026092037,12,0.91238110490035385
2026092037,13,-0.47988803067502417
2026092037,14,-2.5903346077196954
2026092037,15,-0.55596571510627246
2026092037,16,-0.038088238229183086
2026092037,17,-0.081133296844864228
2026092037,18,0.39531466067419863
2026092037,19,1.6115834111211993
2026092037,20,-1.1984542096961335
2026092038,1,-0.94968481570261076
2026092038,2,0.80531900575232973
2026092038,3,-0.6428331375245333
2026092038,4,0.98235170426555196
2026092038,5,-0.68358240932280656
2026092038,6,0.5384976821490568
2026092038,7,0.54869530117184573
2026092038,8,-1.3957212558094594
2026092038,9,0.99458953888803037
2026092038,10,1.4366643825133316
2026092038,11,0.88637371616056937
2026092038,12,1.5670615075862662
2026092038,13,1.1631679176648706
2026092038,14,1.6004101512102697
2026092038,15,-0.070169847064809207
2026092038,16,-1.0890095633469776
2026092038,17,0.71761551943565893
2026092038,18,-0.95751045956173775
2026092038,19,-1.4351765127291116
2026092038,20,0.4928041770945204
2026092039,1,0.23225966401602138
2026092039,2,1.3719469732165592
2026092039,3,2.3696124905914453
2026092039,4,-0.079979151647876279
2026092039,5,0.013712963272115811
2026092039,6,-0.27395823934393676
2026092039,7,1.1795966196349201
2026092039,8,-0.95501415400117229
2026092039,9,-0.73197136733907497
2026092039,10,0.47540240309985216
2026092039,11,1.948617736504445
2026092039,12,0.98105285095561834
2026092039,13,-2.2572882582029736
2026092039,14,-1.0749124900462128
2026092039,15,0.70950769758884091
2026092039,16,0.81815629456573224
2026092039,17,-0.32704422137105965
2026092039,18,-0.25999194886774796
2026092039,19,0.93013640721311697
2026092039,20,1.673946631818181
2026092040,1,2.0840608180455669
2026092040,2,0.66584610260624388
2026092040,3,-0.48269896048494909
2026092040,4,-2.5919719134777428
2026092040,5,-4.6791171308175965
2026092040,6,-0.80897509176107507
2026092040,7,0.24503476737875232
2026092040,8,2.0407874705614062
2026092040,9,-1.4204735711385941
2026092040,10,0.67710525912432784
2026092040,11,-1.3740581717998437
2026092040,12,-0.24255444632249501
2026092040,13,-1.147325581709066
2026092040,14,1.3819684017969462
2026092040,15,-0.041715272765475743
2026092040,16,0.47598350150002816
2026092040,17,-0.73564472298031858
2026092040,18,0.91244784749958363
2026092040,19,1.3516123149517758
2026092040,20,0.12495298677121493
2026092041,1,0.63033374930217556
2026092041,2,-0.31453129971392851
2026092041,3,0.45583434664259515
2026092041,4,-0.054940080908650539
2026092041,5,0.4663755465120244
2026092041,6,-1.4182364414434512
2026092041,7,0.65212435622881681
2026092041,8,0.4152766738014767
2026092041,9,0.17251747260994396
2026092041,10,-0.05503850519781376
2026092041,11,-1.04624165669381
2026092041,12,-0.87789133850061551
2026092041,13,0.77043054622416862
2026092041,14,-1.4658806856318007
2026092041,15,0.080769854625065987
2026092041,16,-0.16038374014866622
2026092041,17,-0.70398241155361274
2026092041,18,1.058473470429367
2026092041,19,0.034018659490057557
2026092041,20,0.87732368599274146
2026092042,1,-0.41160326006604647
2026092042,2,-1.2015434607882054
2026092042,3,-0.31997800288435285
2026092042,4,1.3475676564757837
2026092042,5,-0.038966564001531277
2026092042,6,0.66747632225337683
2026092042,7,1.0051080231572715
2026092042,8,0.29066951034463295
2026092042,9,-0.067181220535885475
